Commit Hash, High Severity, Medium Severity, Low Severity, High Confidence, Medium Confidence, Low Confidence, Total Issues, CWEs
4afa639e1dcf91c90b1b5a72e1a6bc6723d99aa7, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
96eedcdd20fb4f1a145c9740c6af64c6e5839f9d, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
8bfda73a3f43e90a2d3dcfa4c73c853b15c88dbd, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
fe2906f0712a4c27b68c35c488bde0b190627e59, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
2f4fa28df7512c5e3c3da5e0bc7a8edaacef75b2, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
51fa2146a62c071bfd60efaaea881fd615ec85ed, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
8defcf844277c2c6f81968feadbc0997800504f9, 12, 67, 788, 853, 6, 8, 867, "20;22;259;295;327;330;400;502;605;703;78;89;"
1c02a269098e019d707dcc91952ef94ea89b88bf, 12, 67, 782, 847, 6, 8, 861, "20;22;259;295;327;330;400;502;605;703;78;89;"
c8a95258c4bee8ec17e0df999244a828f8274e81, 12, 67, 781, 846, 6, 8, 860, "20;22;259;295;327;330;400;502;605;703;78;89;"
be663c70e78aa20a8748aeb69bd281d8bbf5c03e, 12, 67, 781, 846, 6, 8, 860, "20;22;259;295;327;330;400;502;605;703;78;89;"
4f525ad963561c51ef9c15decd73b44c25b94e13, 12, 67, 781, 846, 6, 8, 860, "20;22;259;295;327;330;400;502;605;703;78;89;"
bce201171a4a930ea367bdbadc7b7082bdacf664, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
40f8a4a981967e67e3e3bac5f1ef7958a854ef45, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
4634ae32e8aab41311da8a9da3fa492a9992610b, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
1ae1468612b6adbc5ef59b633008b563902580ca, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
96ef0ffbc30f824603afb99a7d12536aa148f1fe, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
be506a38d58829b58a2dc0ed5e4997cddc117692, 12, 66, 779, 844, 5, 8, 857, "20;22;259;295;327;330;400;502;605;703;78;89;"
bf0d03d45795093f4ba18627df705d6aa68bbb55, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
7f1d8b730e3185669d03dbfaaa59b0c82a5f0bb0, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
cc008927f10867243e032bd6004c2fece724f384, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
2ec05611442e90fa5a6371df138fc4a8ba78a120, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
0538cb6e6a64e95e93c82d7c65df2b277eabeeca, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
42e2e7cfd507f9cb4842d3e361844849d745cb4e, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
408129bbdbfa73443a2f8ff75f887d9d5f2aba68, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
744f7bbadeaa06eec628148e81e977f67942c1c6, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
c007d6783e75086cba18b6e08c0034a76cecba96, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
cbd75f28ae7f0c944352e4fa7bf0b129e38f94cf, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
723dc21efad3859af89de178131c2da370e18de3, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
b5072cb6f4c231c121d853250eb28dc6b49bd2b9, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
971f4ea4f63d4531a7ca5ac48681011f84069ed1, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
4e315425d17c481c63d0adc0b0dc0e1960ab80c0, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
f444c288917f5215abee2738b0166bcdbdd6b2f1, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
a9d12a8daecb4d70b0ad50ad68534187b9aae796, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
faa42549abb443783f04d6cd2b9f5e7279bf25b1, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
89b79591bd429264d0f03bb90cbd348e09eac60c, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
14063a255d8ff294c67e952723c256aecd0b210f, 12, 66, 780, 845, 5, 8, 858, "20;22;259;295;327;330;400;502;605;703;78;89;"
1350ef41ede17dff8b8dca5224f8a88d550a93ca, 12, 66, 788, 853, 5, 8, 866, "20;22;259;295;327;330;400;502;605;703;78;89;"
1899570f83c72e7733a7234608d69de7aadcacd8, 12, 66, 792, 857, 5, 8, 870, "20;22;259;295;327;330;400;502;605;703;78;89;"
c2a3135aac7989ea7f9ccfe3544972cb3a673c92, 12, 66, 788, 853, 5, 8, 866, "20;22;259;295;327;330;400;502;605;703;78;89;"
54657226d508bc6ecac8d9e0c879f4f30ec5092b, 12, 66, 791, 856, 5, 8, 869, "20;22;259;295;327;330;400;502;605;703;78;89;"
dc0aaa14d160fb642de32cbf70e9c5e4c8d8a0c7, 12, 66, 791, 856, 5, 8, 869, "20;22;259;295;327;330;400;502;605;703;78;89;"
54a35365eb6fb233c1c79d0edf92080618e56182, 12, 66, 791, 856, 5, 8, 869, "20;22;259;295;327;330;400;502;605;703;78;89;"
41f9d3d31f8e0c57f3a77c8f777f15f453ab77b6, 12, 66, 791, 856, 5, 8, 869, "20;22;259;295;327;330;400;502;605;703;78;89;"
